character_code,character_name,skill_no,skill_name,level,values,description,icon
5113,소다 : 트윙클링 바니,3,"고 어헤드, 소다!",8,"[""596.73"", ""33.08"", ""57.47""]","■ 고 어헤드, 소다! 사용 시
[골든 칩 중첩량 별 효과] [하위 효과 중복 적용] [효과 적용 후 골든 칩 중첩량 17개 ▼]
1단계 : 적 전체에게
[최종 공격력 596.73% 버스트 스킬 대미지]
2단계 : 골든 칩 20 중첩 이상이라면 자신에게
[명중률 33.08% ▲] [15초 유지]
3단계 : 골든 칩 30 중첩 이상이라면 자신에게
[공격력 57.47% ▲] [15초 유지]",icn_skill_c314_ult.webp
5113,소다 : 트윙클링 바니,3,"고 어헤드, 소다!",9,"[""612.72"", ""36"", ""61.36""]","■ 고 어헤드, 소다! 사용 시
[골든 칩 중첩량 별 효과] [하위 효과 중복 적용] [효과 적용 후 골든 칩 중첩량 17개 ▼]
1단계 : 적 전체에게
[최종 공격력 612.72% 버스트 스킬 대미지]
2단계 : 골든 칩 20 중첩 이상이라면 자신에게
[명중률 36% ▲] [15초 유지]
3단계 : 골든 칩 30 중첩 이상이라면 자신에게
[공격력 61.36% ▲] [15초 유지]",icn_skill_c314_ult.webp
5113,소다 : 트윙클링 바니,3,"고 어헤드, 소다!",10,"[""628.7"", ""38.91"", ""65.25""]","■ 고 어헤드, 소다! 사용 시
[골든 칩 중첩량 별 효과] [하위 효과 중복 적용] [효과 적용 후 골든 칩 중첩량 17개 ▼]
1단계 : 적 전체에게
[최종 공격력 628.7% 버스트 스킬 대미지]
2단계 : 골든 칩 20 중첩 이상이라면 자신에게
[명중률 38.91% ▲] [15초 유지]
3단계 : 골든 칩 30 중첩 이상이라면 자신에게
[공격력 65.25% ▲] [15초 유지]",icn_skill_c314_ult.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,1,"[""8.98""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 8.98% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,2,"[""9.67""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 9.67% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,3,"[""10.36""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 10.36% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,4,"[""11.05""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 11.05% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,5,"[""11.75""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 11.75% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,6,"[""12.44""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 12.44% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,7,"[""13.13""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 13.13% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,8,"[""13.82""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 13.82% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,9,"[""14.51""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 14.51% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,1,요원의 시선,10,"[""15.2""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[시전자 기준 공격력 15.2% ▲] [5초 유지]
■ 풀 차지 공격 시 자신에게
[스파이 렌즈 : 적정 최소 사거리 4.44% ▲] [10중첩] [5초 유지]",icn_skill_atkup_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,1,"[""9.15"", ""9.36""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 9.15% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 9.36% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,2,"[""10.17"", ""10.09""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 10.17% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 10.09% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,3,"[""11.2"", ""10.83""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 11.2% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 10.83% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,4,"[""12.22"", ""11.57""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 12.22% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 11.57% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,5,"[""13.24"", ""12.31""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 13.24% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 12.31% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,6,"[""14.27"", ""13.05""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 14.27% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 13.05% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,7,"[""15.29"", ""13.78""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 15.29% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 13.78% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,8,"[""16.32"", ""14.52""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 16.32% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 14.52% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,9,"[""17.34"", ""15.26""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 17.34% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 15.26% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,2,요원의 움직임,10,"[""18.36"", ""16""]","■ 풀 차지 공격으로 적정 사거리의 대상 명중 시 아군 전체에게
[관통 대미지 18.36% ▲] [5초 유지]
■ 자신이 스파이 렌즈 최대 중첩 상태일 때 한하여 자신에게
[관통 특화] [지속]
[공격력 16% ▲] [지속]",icn_skill_statpenetration_01.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,1,"[""29.85"", ""5.14""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 29.85% ▲] [10초 유지]
[관통 대미지 5.14% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,2,"[""32.65"", ""5.7""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 32.65% ▲] [10초 유지]
[관통 대미지 5.7% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,3,"[""35.45"", ""6.25""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 35.45% ▲] [10초 유지]
[관통 대미지 6.25% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,4,"[""38.25"", ""6.81""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 38.25% ▲] [10초 유지]
[관통 대미지 6.81% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,5,"[""41.05"", ""7.36""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 41.05% ▲] [10초 유지]
[관통 대미지 7.36% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,6,"[""43.85"", ""7.92""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 43.85% ▲] [10초 유지]
[관통 대미지 7.92% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,7,"[""46.64"", ""8.47""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 46.64% ▲] [10초 유지]
[관통 대미지 8.47% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,8,"[""49.44"", ""9.02""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 49.44% ▲] [10초 유지]
[관통 대미지 9.02% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,9,"[""52.24"", ""9.58""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 52.24% ▲] [10초 유지]
[관통 대미지 9.58% ▲] [10초 유지]",icn_skill_c315_ult.webp
5151,에이드 : 에이전트 바니,3,최첨단 요원 장비,10,"[""55.04"", ""10.13""]","■ 자신에게
[적정 최소 사거리 55.56% ▲] [10초 유지]
■ 아군 전체에게
[공격 대미지 55.04% ▲] [10초 유지]
[관통 대미지 10.13% ▲] [10초 유지]",icn_skill_c315_ult.webp
5163,벨벳,1,나쁜 손버릇,1,"[""2.95"", ""18.02"", ""18.02""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 2.95% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 18.02% ▲] [3초 유지]
효과 3 : [공격 대미지 18.02% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,2,"[""3.18"", ""19.41"", ""19.41""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 3.18% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 19.41% ▲] [3초 유지]
효과 3 : [공격 대미지 19.41% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,3,"[""3.41"", ""20.8"", ""20.8""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 3.41% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 20.8% ▲] [3초 유지]
효과 3 : [공격 대미지 20.8% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,4,"[""3.63"", ""22.18"", ""22.18""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 3.63% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 22.18% ▲] [3초 유지]
효과 3 : [공격 대미지 22.18% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,5,"[""3.86"", ""23.57"", ""23.57""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 3.86% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 23.57% ▲] [3초 유지]
효과 3 : [공격 대미지 23.57% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,6,"[""4.09"", ""24.96"", ""24.96""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 4.09% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 24.96% ▲] [3초 유지]
효과 3 : [공격 대미지 24.96% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,7,"[""4.31"", ""26.34"", ""26.34""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 4.31% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 26.34% ▲] [3초 유지]
효과 3 : [공격 대미지 26.34% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,8,"[""4.54"", ""27.73"", ""27.73""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 4.54% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 27.73% ▲] [3초 유지]
효과 3 : [공격 대미지 27.73% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,9,"[""4.77"", ""29.12"", ""29.12""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 4.77% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 29.12% ▲] [3초 유지]
효과 3 : [공격 대미지 29.12% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,1,나쁜 손버릇,10,"[""5"", ""30.5"", ""30.5""]","■ 전투 시작 시와 버스트 2단계 진입 시
[탄환 가져오기] :
기능 : 적의 탄환을 훔쳐 자신의 탄환 주머니를 채웁니다.
효과 1 : 적 전체에게 [탄환 5% 제거]
효과 2 : 자신에게 [탄환 주머니 6000발 충전] [최대 6000발 저장] [지속] [해제 불가]
■ 풀 차지 공격 시 풀 버스트 상태가 아니라면 자신에게
기능 : 탄환 주머니의 탄환을 소모하여 자신을 강화합니다.
효과 1 : [탄환 주머니의 탄환 소모 100발]
효과 2 : [공격력 30.5% ▲] [3초 유지]
효과 3 : [공격 대미지 30.5% ▲] [3초 유지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,1,"[""14.89"", ""59.56"", ""8.88"", ""236.9""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 14.89% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 59.56% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 8.88% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 236.9% 추가 대미지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,2,"[""16.03"", ""64.14"", ""9.56"", ""255.13""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 16.03% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 64.14% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 9.56% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 255.13% 추가 대미지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,3,"[""17.18"", ""68.72"", ""10.25"", ""273.35""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 17.18% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 68.72% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 10.25% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 273.35% 추가 대미지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,4,"[""18.32"", ""73.31"", ""10.93"", ""291.57""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 18.32% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 73.31% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 10.93% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 291.57% 추가 대미지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,5,"[""19.47"", ""77.89"", ""11.61"", ""309.8""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 19.47% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 77.89% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 11.61% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 309.8% 추가 대미지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,6,"[""20.61"", ""82.47"", ""12.3"", ""328.02""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 20.61% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 82.47% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 12.3% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 328.02% 추가 대미지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,7,"[""21.76"", ""87.05"", ""12.98"", ""346.25""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 21.76% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 87.05% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 12.98% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 346.25% 추가 대미지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,8,"[""22.9"", ""91.63"", ""13.66"", ""364.47""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 22.9% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 91.63% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 13.66% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 364.47% 추가 대미지]",icn_skill_atkup_01.webp
5163,벨벳,2,사랑의 탄환,9,"[""24.05"", ""96.22"", ""14.35"", ""382.69""]","■ 풀 차지 공격 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 아군을 강화합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 아군 전체에게 [시전자 기준 공격력 24.05% ▲] [3초 유지]
효과 3 : 아군 전체에게 [차지 대미지 96.22% ▲] [3초 유지]
■ 일반 공격 50회 명중 시 풀 버스트 타임일 때 한하여
기능 : 탄환 주머니의 탄환을 소모하여 적에게 추가 대미지를 가합니다.
효과 1 : 자신에게 [탄환 주머니의 탄환 소모 300발]
효과 2 : 자신에게[공격 대미지 14.35% ▲] [5초 유지]
효과 3 : 대상에게[최종 공격력 382.69% 추가 대미지]",icn_skill_atkup_01.webp
